monthly_income,debt_monthly,loan_amount,years_in_business,duration_months,sector,debt_to_income,loan_to_income,defaulted
181004.0,56564.0,946120.0,8.7,48,1,0.3125,5.2271,0
207578.0,119458.0,638231.0,8.1,48,0,0.5755,3.0747,0
800000.0,340071.0,265885.0,0.8,48,3,0.4251,0.3324,0
430332.0,259691.0,971720.0,2.9,6,1,0.6035,2.2581,0
712867.0,117211.0,307501.0,0.5,24,0,0.1644,0.4314,0
451271.0,94180.0,793249.0,8.1,12,1,0.2087,1.7578,0
451725.0,217153.0,841633.0,2.2,24,0,0.4807,1.8632,0
800000.0,200615.0,1240898.0,0.5,48,1,0.2508,1.5511,0
308282.0,42239.0,2124423.0,1.3,6,2,0.137,6.8912,0
473205.0,295520.0,321642.0,0.5,24,3,0.6245,0.6797,0
320106.0,61400.0,706809.0,1.5,24,0,0.1918,2.208,0
326391.0,97659.0,617972.0,3.3,36,0,0.2992,1.8933,0
356318.0,95668.0,946238.0,1.9,24,0,0.2685,2.6556,0
516843.0,162543.0,830183.0,1.5,36,0,0.3145,1.6063,0
316436.0,52642.0,590351.0,0.5,36,0,0.1664,1.8656,0
800000.0,28144.0,559869.0,0.8,18,1,0.0352,0.6998,0
236517.0,81807.0,373297.0,0.5,48,0,0.3459,1.5783,0
388167.0,135265.0,1319439.0,4.9,60,2,0.3485,3.3992,0
325198.0,26712.0,960801.0,0.5,6,1,0.0821,2.9545,0
800000.0,172572.0,1265099.0,2.7,36,0,0.2157,1.5814,0
507671.0,41981.0,605471.0,1.3,24,1,0.0827,1.1926,0
800000.0,333374.0,491835.0,0.8,36,0,0.4167,0.6148,0
156390.0,13760.0,381937.0,3.1,36,2,0.088,2.4422,0
533351.0,188308.0,904693.0,1.8,36,1,0.3531,1.6962,0
800000.0,305933.0,390868.0,1.5,12,0,0.3824,0.4886,0
468644.0,118938.0,2211536.0,2.7,60,1,0.2538,4.719,0
800000.0,485343.0,332839.0,2.0,60,0,0.6067,0.416,0
308013.0,5943.0,859577.0,1.1,12,3,0.0193,2.7907,0
800000.0,334969.0,1867503.0,2.5,12,4,0.4187,2.3344,0
800000.0,272302.0,1044923.0,3.3,12,0,0.3404,1.3062,0
343181.0,166400.0,810498.0,0.5,60,2,0.4849,2.3617,0
323886.0,199077.0,407954.0,1.9,18,0,0.6147,1.2596,0
800000.0,225956.0,318360.0,0.5,36,0,0.2824,0.398,0
800000.0,190984.0,1157798.0,0.6,18,0,0.2387,1.4472,0
306814.0,164665.0,1800704.0,2.5,24,3,0.5367,5.869,0
329677.0,55658.0,560559.0,6.0,60,1,0.1688,1.7003,0
363215.0,153254.0,368267.0,6.4,48,4,0.4219,1.0139,0
172626.0,56362.0,166891.0,0.5,60,1,0.3265,0.9668,0
232569.0,131762.0,404959.0,1.6,6,0,0.5665,1.7412,0
219060.0,15655.0,681333.0,2.6,18,3,0.0715,3.1103,0
258472.0,15901.0,1904012.0,0.5,12,4,0.0615,7.3664,0
431801.0,89672.0,1092392.0,4.4,12,3,0.2077,2.5298,0
521232.0,145010.0,875939.0,4.1,24,2,0.2782,1.6805,0
800000.0,310102.0,573738.0,7.0,36,1,0.3876,0.7172,0
219949.0,30204.0,514063.0,0.5,6,0,0.1373,2.3372,0
800000.0,34044.0,1695331.0,0.7,18,0,0.0426,2.1192,0
380868.0,267645.0,822779.0,5.3,36,1,0.7027,2.1603,0
427357.0,86829.0,206579.0,3.3,36,4,0.2032,0.4834,0
709541.0,329006.0,486930.0,6.7,48,2,0.4637,0.6863,0
201611.0,24235.0,435857.0,0.5,48,3,0.1202,2.1619,0
578207.0,131997.0,525572.0,2.7,18,0,0.2283,0.909,0
497085.0,44509.0,1022485.0,2.5,18,2,0.0895,2.057,0
624506.0,405253.0,683877.0,0.5,18,3,0.6489,1.0951,1
541673.0,100896.0,696540.0,2.2,18,1,0.1863,1.2859,0
800000.0,55873.0,1604117.0,2.8,12,1,0.0698,2.0051,0
283108.0,154364.0,480279.0,0.6,60,2,0.5452,1.6965,1
305072.0,63353.0,2232248.0,1.0,60,2,0.2077,7.3171,0
286016.0,167223.0,487583.0,3.1,36,4,0.5847,1.7047,0
299888.0,102786.0,769517.0,1.9,60,1,0.3427,2.566,0
283177.0,81402.0,616170.0,5.9,36,0,0.2875,2.1759,0
800000.0,336267.0,785481.0,1.3,12,1,0.4203,0.9819,0
800000.0,125916.0,952414.0,0.9,60,0,0.1574,1.1905,0
296700.0,57786.0,946287.0,12.6,36,2,0.1948,3.1894,0
247051.0,74288.0,464227.0,7.3,18,0,0.3007,1.8791,0
615377.0,256783.0,371852.0,0.5,6,4,0.4173,0.6043,0
300572.0,83889.0,3275244.0,4.4,60,3,0.2791,10.8967,0
689038.0,30578.0,545583.0,0.5,48,0,0.0444,0.7918,0
509939.0,157414.0,1109619.0,0.5,48,0,0.3087,2.176,0
153120.0,33668.0,278011.0,1.0,36,1,0.2199,1.8156,0
800000.0,222371.0,616758.0,0.9,6,3,0.278,0.7709,0
800000.0,198422.0,675819.0,5.1,48,0,0.248,0.8448,0
288096.0,70276.0,968679.0,3.7,60,0,0.2439,3.3624,0
337260.0,96689.0,142419.0,12.0,6,1,0.2867,0.4223,0
540422.0,246852.0,805875.0,3.7,12,2,0.4568,1.4912,0
559120.0,64722.0,365915.0,1.6,24,0,0.1158,0.6544,0
701503.0,149647.0,886120.0,3.6,36,2,0.2133,1.2632,0
800000.0,87207.0,391681.0,20.0,12,4,0.109,0.4896,0
390873.0,80911.0,436573.0,3.7,12,0,0.207,1.1169,0
253012.0,70481.0,618977.0,4.3,6,1,0.2786,2.4464,0
168464.0,19698.0,387939.0,8.4,36,0,0.1169,2.3028,0
265229.0,83677.0,548356.0,0.5,12,0,0.3155,2.0675,1
432272.0,136694.0,356459.0,3.7,18,0,0.3162,0.8246,0
800000.0,107382.0,242825.0,5.7,12,1,0.1342,0.3035,0
307944.0,68684.0,1343481.0,9.3,18,3,0.223,4.3627,0
517441.0,22693.0,335163.0,0.7,24,2,0.0439,0.6477,0
437357.0,59755.0,655263.0,2.1,18,0,0.1366,1.4982,0
800000.0,154814.0,1145939.0,3.4,18,0,0.1935,1.4324,0
800000.0,140295.0,504354.0,0.9,6,2,0.1754,0.6304,0
305099.0,18031.0,444587.0,2.8,12,0,0.0591,1.4572,0
314077.0,32187.0,835464.0,0.9,24,1,0.1025,2.6601,0
800000.0,177725.0,1426537.0,1.2,12,1,0.2222,1.7832,0
713062.0,356551.0,361642.0,1.7,60,4,0.5,0.5072,0
800000.0,320730.0,666577.0,2.3,60,0,0.4009,0.8332,0
665803.0,180703.0,257945.0,1.8,18,2,0.2714,0.3874,0
344034.0,124443.0,576125.0,2.0,48,0,0.3617,1.6746,0
668946.0,351378.0,744541.0,1.1,18,2,0.5253,1.113,0
800000.0,74983.0,436798.0,0.5,12,2,0.0937,0.546,0
785706.0,425585.0,554490.0,0.5,24,3,0.5417,0.7057,0
631019.0,237240.0,313346.0,0.7,48,1,0.376,0.4966,0
800000.0,365924.0,763942.0,2.6,24,1,0.4574,0.9549,0
800000.0,80904.0,1374247.0,4.6,6,0,0.1011,1.7178,0
800000.0,158620.0,377646.0,0.6,18,0,0.1983,0.4721,0
696691.0,307788.0,502021.0,0.5,18,1,0.4418,0.7206,0
393571.0,100206.0,986114.0,4.2,60,3,0.2546,2.5056,0
490264.0,113354.0,1509448.0,1.1,6,1,0.2312,3.0788,0
800000.0,421456.0,297773.0,9.1,60,2,0.5268,0.3722,0
249732.0,58265.0,659165.0,3.8,12,0,0.2333,2.6395,0
572674.0,178191.0,864476.0,1.2,18,1,0.3112,1.5095,0
335932.0,176252.0,686091.0,1.0,12,1,0.5247,2.0424,1
451406.0,252673.0,165037.0,2.2,24,0,0.5597,0.3656,0
800000.0,104004.0,985253.0,0.5,48,1,0.13,1.2316,0
505736.0,114646.0,1815010.0,0.5,48,3,0.2267,3.5889,0
457031.0,180174.0,782303.0,0.6,48,1,0.3942,1.7117,0
170775.0,101880.0,392910.0,4.5,60,2,0.5966,2.3008,1
745923.0,98920.0,536126.0,2.2,36,3,0.1326,0.7187,0
695119.0,279851.0,2109471.0,0.5,6,1,0.4026,3.0347,0
800000.0,190845.0,1259188.0,3.4,48,3,0.2386,1.574,0
356666.0,185750.0,1070906.0,1.7,18,1,0.5208,3.0025,1
515764.0,74765.0,903334.0,2.1,6,0,0.145,1.7514,0
526796.0,279247.0,490567.0,0.7,24,0,0.5301,0.9312,0
800000.0,312911.0,646713.0,2.4,24,0,0.3911,0.8084,0
413864.0,88140.0,696098.0,11.6,60,2,0.213,1.6819,0
537839.0,37034.0,1014336.0,0.5,24,3,0.0689,1.8859,0
677068.0,236642.0,1803701.0,1.0,24,0,0.3495,2.664,0
504149.0,128002.0,1426883.0,0.8,36,0,0.2539,2.8303,0
323675.0,16173.0,311255.0,0.9,12,1,0.05,0.9616,0
506796.0,273187.0,834341.0,1.4,12,2,0.539,1.6463,0
800000.0,174407.0,1134903.0,5.1,48,1,0.218,1.4186,0
215656.0,110377.0,1057392.0,7.3,36,1,0.5118,4.9031,0
485570.0,176668.0,500048.0,0.7,60,2,0.3638,1.0298,0
271011.0,147569.0,4191065.0,2.3,12,1,0.5445,15.4645,1
800000.0,17140.0,338998.0,3.0,60,4,0.0214,0.4237,0
152325.0,46297.0,380822.0,2.2,60,0,0.3039,2.5001,0
299166.0,195070.0,839160.0,1.7,24,4,0.652,2.805,1
576107.0,81266.0,2597557.0,0.6,12,0,0.1411,4.5088,0
800000.0,239021.0,441654.0,2.0,6,0,0.2988,0.5521,0
422513.0,39897.0,621880.0,1.5,48,3,0.0944,1.4719,0
299947.0,190737.0,1392173.0,4.8,12,2,0.6359,4.6414,0
800000.0,174573.0,721641.0,4.3,6,3,0.2182,0.9021,0
160555.0,50652.0,596741.0,0.5,18,1,0.3155,3.7167,1
94924.0,24748.0,1024156.0,0.5,6,4,0.2607,10.7892,1
601998.0,254301.0,858988.0,7.2,6,0,0.4224,1.4269,0
311315.0,53182.0,1353580.0,2.3,24,0,0.1708,4.3479,0
216455.0,55539.0,1583078.0,5.9,24,1,0.2566,7.3137,0
726395.0,192609.0,876947.0,0.5,48,3,0.2652,1.2073,0
524741.0,31847.0,868949.0,2.2,24,2,0.0607,1.656,0
298088.0,11868.0,829407.0,2.3,6,1,0.0398,2.7824,0
180554.0,60562.0,978209.0,5.9,36,0,0.3354,5.4178,0
800000.0,36887.0,753966.0,0.5,24,0,0.0461,0.9425,0
697418.0,159548.0,729150.0,0.8,24,1,0.2288,1.0455,0
412742.0,52724.0,1495508.0,1.6,6,1,0.1277,3.6234,0
800000.0,230412.0,1811507.0,6.0,18,2,0.288,2.2644,0
209178.0,86773.0,295218.0,8.4,18,2,0.4148,1.4113,0
152075.0,62734.0,733815.0,14.8,12,4,0.4125,4.8253,1
272574.0,88265.0,482523.0,9.6,48,0,0.3238,1.7702,0
428519.0,134357.0,605262.0,0.5,18,1,0.3135,1.4125,0
524572.0,230828.0,928671.0,0.5,24,1,0.44,1.7703,0
373672.0,120048.0,1089972.0,0.5,36,2,0.3213,2.9169,0
566051.0,102248.0,681959.0,1.3,12,1,0.1806,1.2048,0
184227.0,8420.0,231421.0,5.3,48,4,0.0457,1.2562,0
800000.0,388554.0,408796.0,6.7,36,2,0.4857,0.511,0
417690.0,272265.0,1249057.0,0.6,36,0,0.6518,2.9904,1
800000.0,154520.0,140891.0,2.9,24,0,0.1931,0.1761,0
562366.0,115876.0,1487275.0,7.5,6,3,0.2061,2.6447,0
609094.0,25092.0,997231.0,1.9,6,2,0.0412,1.6372,0
659236.0,135591.0,1606720.0,0.5,6,0,0.2057,2.4372,0
605249.0,151977.0,647490.0,1.8,18,0,0.2511,1.0698,0
693777.0,95107.0,211749.0,1.4,6,2,0.1371,0.3052,0
800000.0,104219.0,944317.0,2.6,48,2,0.1303,1.1804,0
507659.0,138218.0,1567185.0,1.7,24,0,0.2723,3.0871,0
726724.0,178855.0,1270388.0,0.5,18,1,0.2461,1.7481,0
415478.0,58666.0,490110.0,15.3,48,1,0.1412,1.1796,0
800000.0,388892.0,768393.0,2.4,6,4,0.4861,0.9605,0
275550.0,4073.0,529823.0,1.9,48,0,0.0148,1.9228,0
800000.0,363180.0,446163.0,9.3,36,2,0.454,0.5577,0
430150.0,61220.0,1293980.0,0.5,24,1,0.1423,3.0082,0
162504.0,39242.0,355571.0,0.6,24,0,0.2415,2.1881,0
483919.0,161659.0,426646.0,5.0,48,1,0.3341,0.8816,0
274653.0,77202.0,376090.0,0.9,12,0,0.2811,1.3693,0
796873.0,164259.0,298299.0,4.8,24,2,0.2061,0.3743,0
280173.0,51873.0,796393.0,1.0,36,2,0.1851,2.8425,0
323732.0,79616.0,1464320.0,0.5,24,0,0.2459,4.5232,1
117868.0,51656.0,652831.0,2.2,12,0,0.4383,5.5387,1
322348.0,112522.0,295538.0,0.7,24,3,0.3491,0.9168,0
81088.0,9566.0,1207384.0,4.3,60,0,0.118,14.8899,0
145986.0,80986.0,2005534.0,3.1,24,1,0.5548,13.7378,1
753354.0,57838.0,494971.0,7.7,12,1,0.0768,0.657,0
766860.0,371141.0,547363.0,4.6,60,4,0.484,0.7138,0
595895.0,219107.0,993904.0,0.6,60,1,0.3677,1.6679,0
224834.0,18288.0,1930181.0,4.8,24,2,0.0813,8.5849,0
427882.0,194915.0,533972.0,3.1,48,0,0.4555,1.2479,0
441299.0,165048.0,327922.0,3.3,18,0,0.374,0.7431,0
196643.0,66935.0,1065390.0,5.4,60,0,0.3404,5.4179,0
800000.0,117420.0,1178132.0,2.6,48,1,0.1468,1.4727,0
800000.0,213848.0,732105.0,1.9,24,2,0.2673,0.9151,0
379013.0,60814.0,521842.0,3.0,6,2,0.1605,1.3768,0
450818.0,137524.0,1324608.0,1.1,6,1,0.3051,2.9382,0
511891.0,53184.0,1001312.0,0.6,18,2,0.1039,1.9561,0
105957.0,62050.0,459980.0,2.9,60,0,0.5856,4.3412,0
372122.0,105226.0,751222.0,0.8,24,0,0.2828,2.0188,0
274474.0,58598.0,324154.0,0.5,36,3,0.2135,1.181,0
219447.0,78114.0,1100785.0,0.5,60,2,0.356,5.0162,1
363389.0,208389.0,623223.0,2.8,24,2,0.5735,1.715,0
800000.0,131179.0,561616.0,1.3,6,1,0.164,0.702,0
692865.0,286713.0,715170.0,4.2,12,1,0.4138,1.0322,0
296610.0,87000.0,747272.0,1.4,18,0,0.2933,2.5194,0
660537.0,159902.0,1247882.0,2.0,12,3,0.2421,1.8892,0
800000.0,21701.0,1039920.0,1.6,36,2,0.0271,1.2999,0
800000.0,264544.0,664078.0,3.2,24,0,0.3307,0.8301,0
461271.0,185762.0,1153373.0,1.3,36,3,0.4027,2.5004,0
281291.0,137911.0,927680.0,10.0,12,1,0.4903,3.2979,0
721261.0,295530.0,564695.0,8.3,24,3,0.4097,0.7829,0
582707.0,134990.0,676826.0,5.7,60,0,0.2317,1.1615,0
800000.0,110532.0,667348.0,7.6,48,0,0.1382,0.8342,0
690120.0,21688.0,987722.0,1.8,48,0,0.0314,1.4312,0
800000.0,337055.0,585245.0,2.3,60,0,0.4213,0.7316,0
304168.0,101112.0,577091.0,4.1,36,3,0.3324,1.8973,0
800000.0,209118.0,2376773.0,3.6,48,2,0.2614,2.971,0
508042.0,69083.0,1281884.0,6.6,48,2,0.136,2.5232,0
800000.0,46846.0,462148.0,3.8,6,3,0.0586,0.5777,0
273093.0,164247.0,1027423.0,18.5,48,0,0.6014,3.7622,0
800000.0,434066.0,783096.0,1.3,6,4,0.5426,0.9789,0
508153.0,320040.0,922581.0,5.4,18,4,0.6298,1.8156,1
280410.0,163874.0,792070.0,3.6,6,1,0.5844,2.8247,0
315300.0,82733.0,1489254.0,3.5,6,0,0.2624,4.7233,0
353542.0,48518.0,897503.0,1.2,12,2,0.1372,2.5386,0
595357.0,126247.0,702743.0,4.6,6,1,0.2121,1.1804,0
637931.0,91724.0,1363158.0,6.9,6,3,0.1438,2.1368,0
296087.0,48846.0,839004.0,0.7,12,0,0.165,2.8336,0
434935.0,152542.0,784567.0,2.9,6,1,0.3507,1.8039,0
800000.0,98941.0,880648.0,1.5,48,1,0.1237,1.1008,0
800000.0,240104.0,689578.0,13.7,60,0,0.3001,0.862,0
600445.0,52945.0,733466.0,2.0,6,1,0.0882,1.2215,0
454341.0,127832.0,512975.0,0.8,18,0,0.2814,1.1291,0
481192.0,126438.0,464771.0,1.4,6,1,0.2628,0.9659,0
679738.0,388621.0,400656.0,3.2,6,3,0.5717,0.5894,0
216219.0,21163.0,316415.0,0.5,18,0,0.0979,1.4634,1
369474.0,66841.0,430271.0,2.8,60,3,0.1809,1.1645,0
137584.0,26401.0,657000.0,8.0,12,0,0.1919,4.7753,0
585052.0,256186.0,775971.0,5.7,48,2,0.4379,1.3263,0
695953.0,192480.0,619843.0,0.5,60,4,0.2766,0.8906,0
315454.0,113589.0,177474.0,15.1,6,1,0.3601,0.5626,0
800000.0,238563.0,1876186.0,3.6,48,4,0.2982,2.3452,0
187581.0,20694.0,1399867.0,0.5,36,1,0.1103,7.4628,0
158726.0,24109.0,953082.0,0.5,48,1,0.1519,6.0046,0
517682.0,202066.0,2290990.0,0.6,12,3,0.3903,4.4255,0
800000.0,264886.0,405786.0,5.5,12,0,0.3311,0.5072,0
800000.0,160702.0,2263845.0,0.5,60,0,0.2009,2.8298,0
320867.0,15716.0,408755.0,0.8,6,2,0.049,1.2739,0
800000.0,98645.0,841754.0,4.2,18,3,0.1233,1.0522,0
430647.0,144233.0,339659.0,2.6,12,3,0.3349,0.7887,0
392056.0,54778.0,735876.0,4.6,18,0,0.1397,1.877,0
800000.0,463281.0,919605.0,4.1,60,4,0.5791,1.1495,0
698455.0,518215.0,664763.0,0.5,60,2,0.7419,0.9518,0
146756.0,33730.0,1119426.0,6.7,36,4,0.2298,7.6278,0
800000.0,332322.0,774063.0,0.8,18,1,0.4154,0.9676,0
800000.0,266005.0,533146.0,2.4,60,2,0.3325,0.6664,0
285531.0,121784.0,519131.0,3.1,60,3,0.4265,1.8181,0
583653.0,385737.0,1186535.0,0.6,60,1,0.6609,2.0329,0
625196.0,183244.0,492749.0,11.2,24,4,0.2931,0.7882,0
530976.0,7082.0,1263305.0,2.0,60,0,0.0133,2.3792,0
300976.0,101466.0,1519098.0,0.5,60,1,0.3371,5.0472,1
276472.0,142944.0,268008.0,8.3,18,4,0.517,0.9694,0
434570.0,24870.0,1439427.0,2.6,12,4,0.0572,3.3123,0
800000.0,485515.0,2511156.0,3.6,18,0,0.6069,3.1389,0
647271.0,416558.0,848480.0,2.2,18,0,0.6436,1.3109,1
341318.0,150261.0,1044920.0,5.4,24,3,0.4402,3.0614,0
759328.0,60059.0,1358923.0,0.5,24,4,0.0791,1.7896,0
60236.0,15909.0,618289.0,0.9,6,2,0.2641,10.2645,1
800000.0,116048.0,813717.0,1.9,12,2,0.1451,1.0171,0
130901.0,45114.0,331532.0,0.5,60,3,0.3446,2.5327,1
343276.0,41392.0,792685.0,3.7,6,0,0.1206,2.3092,0
202042.0,104613.0,983494.0,1.5,60,4,0.5178,4.8678,0
178746.0,40942.0,994204.0,1.0,60,1,0.2291,5.5621,0
800000.0,169204.0,1382294.0,0.5,24,2,0.2115,1.7279,0
318892.0,62592.0,458226.0,3.8,60,1,0.1963,1.4369,0
563855.0,102826.0,529896.0,5.4,60,1,0.1824,0.9398,0
428119.0,107994.0,2274576.0,1.5,18,2,0.2523,5.313,0
617805.0,25115.0,666505.0,2.5,24,4,0.0407,1.0788,0
466856.0,167050.0,822431.0,0.8,36,2,0.3578,1.7616,0
180215.0,28024.0,700671.0,2.9,18,3,0.1555,3.888,0
800000.0,338856.0,445517.0,0.5,6,0,0.4236,0.5569,0
313129.0,139922.0,1932099.0,2.0,18,3,0.4469,6.1703,0
148805.0,66210.0,531458.0,3.1,36,0,0.4449,3.5715,0
327853.0,114601.0,370878.0,7.5,24,0,0.3495,1.1312,0
800000.0,252788.0,556574.0,1.4,12,0,0.316,0.6957,0
800000.0,398117.0,219471.0,4.3,60,2,0.4976,0.2743,0
346606.0,122358.0,493475.0,2.7,48,4,0.353,1.4237,0
346459.0,120749.0,408041.0,7.9,12,2,0.3485,1.1777,0
353223.0,140713.0,1056484.0,1.5,12,0,0.3984,2.991,0
800000.0,473977.0,486967.0,1.2,60,0,0.5925,0.6087,0
578015.0,377771.0,1242558.0,6.5,24,1,0.6536,2.1497,0
597811.0,40632.0,1688060.0,0.5,12,0,0.068,2.8237,0
800000.0,357737.0,1165552.0,0.5,36,1,0.4472,1.4569,0
522904.0,60600.0,640989.0,0.5,60,2,0.1159,1.2258,0
369044.0,103861.0,793865.0,5.6,24,4,0.2814,2.1511,0
385600.0,46105.0,292146.0,0.5,12,1,0.1196,0.7576,0
420786.0,83688.0,673156.0,5.9,60,0,0.1989,1.5998,0
431035.0,30363.0,435277.0,1.8,48,3,0.0704,1.0098,0
736262.0,335117.0,1106371.0,0.5,6,2,0.4552,1.5027,0
458797.0,174171.0,3414875.0,1.5,24,3,0.3796,7.4431,1
738848.0,488980.0,984504.0,0.6,24,0,0.6618,1.3325,1
418109.0,184238.0,220867.0,2.9,18,1,0.4406,0.5283,0
467449.0,32482.0,587283.0,3.4,60,4,0.0695,1.2564,0
109235.0,55666.0,785044.0,2.0,12,0,0.5096,7.1867,1
800000.0,119469.0,768668.0,0.5,6,2,0.1493,0.9608,0
563849.0,177455.0,470482.0,3.2,60,0,0.3147,0.8344,0
800000.0,83099.0,845070.0,5.5,48,1,0.1039,1.0563,0
58257.0,34543.0,346106.0,3.8,36,3,0.5929,5.941,0
800000.0,119459.0,413766.0,5.3,24,1,0.1493,0.5172,0
401229.0,69400.0,1074621.0,0.7,36,3,0.173,2.6783,0
800000.0,431803.0,396568.0,6.6,36,1,0.5398,0.4957,0
213644.0,44092.0,1007444.0,1.2,36,4,0.2064,4.7155,0
679384.0,377010.0,320719.0,0.5,18,1,0.5549,0.4721,0
211633.0,56018.0,2103042.0,5.6,60,0,0.2647,9.9372,0
285890.0,59328.0,458373.0,8.5,36,1,0.2075,1.6033,0
800000.0,42944.0,637813.0,3.2,12,2,0.0537,0.7973,0
387133.0,172352.0,889458.0,0.8,12,3,0.4452,2.2976,0
515145.0,318612.0,519587.0,0.9,6,1,0.6185,1.0086,0
800000.0,246371.0,794957.0,1.9,6,2,0.308,0.9937,0
625920.0,388194.0,1030149.0,6.8,48,3,0.6202,1.6458,0
491537.0,78199.0,1298043.0,0.5,36,3,0.1591,2.6408,0
571187.0,208258.0,1172793.0,5.2,36,2,0.3646,2.0533,0
800000.0,158125.0,657969.0,1.0,18,3,0.1977,0.8225,0
424925.0,240533.0,667985.0,5.0,60,2,0.5661,1.572,0
509288.0,108326.0,2986059.0,7.6,36,0,0.2127,5.8632,0
800000.0,254188.0,1289717.0,1.7,36,0,0.3177,1.6121,0
800000.0,363317.0,419536.0,1.4,60,4,0.4541,0.5244,0
800000.0,436213.0,774515.0,4.9,36,0,0.5453,0.9681,0
691841.0,421795.0,596547.0,2.3,24,1,0.6097,0.8623,0
198769.0,10746.0,672528.0,3.5,24,4,0.0541,3.3835,0
800000.0,367036.0,348817.0,2.9,18,0,0.4588,0.436,0
198304.0,55466.0,569689.0,0.5,18,3,0.2797,2.8728,0
546804.0,168020.0,2162842.0,5.6,12,3,0.3073,3.9554,0
260930.0,85124.0,1032451.0,0.7,18,4,0.3262,3.9568,0
422990.0,45355.0,163620.0,8.1,48,0,0.1072,0.3868,0
556896.0,209985.0,1513649.0,0.9,12,1,0.3771,2.718,0
554017.0,90888.0,1402515.0,4.0,60,4,0.1641,2.5315,0
594422.0,55464.0,587969.0,1.0,36,0,0.0933,0.9891,0
800000.0,343351.0,1121702.0,1.1,18,1,0.4292,1.4021,0
607723.0,266876.0,435548.0,1.1,48,2,0.4391,0.7167,0
372909.0,182993.0,550095.0,4.1,18,0,0.4907,1.4751,0
800000.0,187000.0,1792511.0,2.4,18,4,0.2338,2.2406,0
800000.0,469887.0,619682.0,6.4,12,2,0.5874,0.7746,0
187339.0,51244.0,237557.0,1.1,60,0,0.2735,1.2681,0
672112.0,358779.0,702231.0,3.5,60,0,0.5338,1.0448,0
722752.0,359761.0,695820.0,4.2,12,0,0.4978,0.9627,0
359225.0,70549.0,1497071.0,0.5,6,0,0.1964,4.1675,0
800000.0,165586.0,735718.0,1.5,12,2,0.207,0.9196,0
398300.0,123187.0,566397.0,2.0,12,0,0.3093,1.422,0
483064.0,312292.0,1365503.0,1.3,24,1,0.6465,2.8268,0
391934.0,86291.0,784243.0,1.2,18,4,0.2202,2.001,0
447264.0,146841.0,465090.0,3.5,12,2,0.3283,1.0399,0
205378.0,68294.0,1458616.0,0.7,18,0,0.3325,7.1021,1
161452.0,34603.0,819293.0,3.7,18,4,0.2143,5.0745,0
800000.0,458370.0,730698.0,8.2,24,0,0.573,0.9134,0
244538.0,50178.0,811586.0,2.5,18,4,0.2052,3.3188,0
221024.0,75453.0,383693.0,2.8,48,2,0.3414,1.736,0
97991.0,36223.0,531473.0,0.5,12,2,0.3697,5.4237,1
282865.0,126085.0,730986.0,6.0,18,3,0.4457,2.5842,0
175227.0,57794.0,649009.0,1.0,6,1,0.3298,3.7038,1
800000.0,135766.0,1565095.0,2.9,6,3,0.1697,1.9564,0
800000.0,450721.0,831049.0,11.6,24,3,0.5634,1.0388,0
273292.0,2787.0,1218270.0,2.7,48,1,0.0102,4.4578,0
800000.0,199806.0,733540.0,3.9,60,1,0.2498,0.9169,0
800000.0,225575.0,1374737.0,1.8,60,3,0.282,1.7184,0
352434.0,141884.0,925895.0,0.5,12,1,0.4026,2.6271,1
76912.0,15027.0,735314.0,4.8,24,3,0.1954,9.5605,0
800000.0,319466.0,723626.0,0.5,6,2,0.3993,0.9045,0
167259.0,53689.0,411406.0,3.6,48,2,0.321,2.4597,0
139835.0,55857.0,988703.0,0.5,12,0,0.3995,7.0705,1
800000.0,359075.0,712031.0,5.9,18,0,0.4488,0.89,0
800000.0,302891.0,539719.0,0.5,12,1,0.3786,0.6746,0
800000.0,372068.0,1416751.0,2.2,36,2,0.4651,1.7709,0
656538.0,226827.0,344507.0,2.7,12,2,0.3455,0.5247,0
670868.0,110396.0,566087.0,1.8,18,2,0.1646,0.8438,0
800000.0,109317.0,1351372.0,1.3,36,2,0.1366,1.6892,0
752571.0,276320.0,881441.0,1.9,60,3,0.3672,1.1712,0
538657.0,78995.0,708769.0,1.1,48,0,0.1467,1.3158,0
475889.0,18844.0,847971.0,1.7,24,2,0.0396,1.7819,0
423447.0,252712.0,812319.0,1.3,48,0,0.5968,1.9183,0
260987.0,167803.0,293608.0,2.5,12,1,0.643,1.125,0
363497.0,52823.0,591515.0,0.8,60,0,0.1453,1.6273,0
135257.0,29107.0,1923992.0,13.4,24,1,0.2152,14.2247,0
412983.0,69437.0,491101.0,2.1,12,1,0.1681,1.1892,0
221458.0,79426.0,602606.0,0.6,6,0,0.3587,2.7211,0
204329.0,32935.0,527038.0,1.9,6,1,0.1612,2.5794,0
501784.0,99391.0,692311.0,6.0,18,4,0.1981,1.3797,0
800000.0,338456.0,514076.0,0.5,60,0,0.4231,0.6426,0
800000.0,81351.0,976808.0,3.4,60,2,0.1017,1.221,0
147362.0,44796.0,821090.0,2.4,48,1,0.304,5.5719,0
221297.0,20626.0,1160230.0,0.6,6,1,0.0932,5.2429,0
800000.0,110135.0,388262.0,5.1,36,0,0.1377,0.4853,0
222406.0,17983.0,594690.0,1.4,36,0,0.0809,2.6739,0
378041.0,99691.0,637026.0,1.0,60,3,0.2637,1.6851,0
650201.0,195060.0,958752.0,5.3,60,0,0.3,1.4745,0
224619.0,6286.0,453190.0,3.1,12,0,0.028,2.0176,0
